le,method,min,max,avg,sum,last,integral
0.005,quotamanager.v1.QuotaLimitService/ListServices,0.04327761479851646,0.09391679908731622,0.0703873311800798,35.05289092767974,0.0445885349404502,42393.49130434782
2.5,quotamanager.v1.QuotaLimitService/List,0.027942284969240273,0.2752312268263874,0.07230463952956327,36.00771048572251,0.07323235040895561,43462.45760869565
1.0,quotamanager.v1.QuotaLimitService/List,0.03500972782463163,0.14902696288147438,0.08638865981936064,43.0215525900416,0.07141851413402481,51982.296739130434
0.75,quotamanager.v1.QuotaLimitService/List,0.14683158130627225,0.5181464674245188,0.23367792359710032,116.37160595135596,0.16486090185107158,140726.41141304348
0.005,quotamanager.v1.QuotaLimitService/List,0.14389842516858295,0.5668214969645075,0.33995284751432164,169.29651806213218,0.14389842516858295,204773.00489130433
0.0025,quotamanager.v1.QuotaLimitService/ListServices,0.22674881618598855,0.39888155482214355,0.3654895068147462,182.0137743937436,0.22674881618598855,220159.1445652174
0.0075,quotamanager.v1.QuotaLimitService/List,0.16394695025058417,0.7709626981216722,0.4206896372259014,209.5034393384989,0.22091046061128394,253197.04347826086
0.5,quotamanager.v1.QuotaLimitService/List,0.3737044422034802,1.4559323177688173,0.5440555908164152,270.93968422657474,0.5353628569378643,327553.6222826087
0.01,quotamanager.v1.QuotaLimitService/List,0.4276168357576386,1.0486187507639662,0.6780099024668041,337.6489314284685,0.5111942172477717,408287.0798913043
0.1,quotamanager.v1.QuotaLimitService/List,1.7498955914109835,3.131717801409779,2.330270653031124,1160.4747852094997,1.8230834768260153,1403277.5771739131
0.25,quotamanager.v1.QuotaLimitService/List,3.030752149289136,5.977529234405017,3.806306435384238,1895.5406048213506,3.184509524321737,2292167.538043478
0.075,quotamanager.v1.QuotaLimitService/List,4.7229866193140255,7.901845740129028,6.391640836916325,3183.03713678433,4.7229866193140255,3849335.2222826085
0.025,quotamanager.v1.QuotaLimitService/List,4.205425172146692,9.011561341319393,6.696242652847002,3334.728841117807,4.237380721767682,4032112.330434782
0.05,quotamanager.v1.QuotaLimitService/List,6.904608354856884,13.295891904005305,10.640852018347463,5299.144305137036,6.904608354856884,6407478.647826087
