le,method,min,max,avg,sum,last,integral
inf,post_/federations/federationId,0,0,0,0,0,0
inf,post_/error,0,0,0,0,0,0
inf,options_unknown,0,0,0,0,0,0
inf,options_/oauth/userinfo,0,0,0,0,0,0
inf,options_/oauth/token,0,0,0,0,0,0
inf,options_/oauth/authorize,0,0,0,0,0,0
inf,head_unknown,0,0,0,0,0,0
inf,head_/push/yc_device,0,0,0,0,0,0
inf,head_/oauth/authorize,0,0,0,0,0,0
inf,get_unknown,0,0,0,0,0,0
inf,get_/saml/sso/samlApplicationId,0,0,0,0,0,0
inf,get_/saml/slo/samlApplicationId,0,0,0,0,0,0
inf,get_/saml/metadata/samlApplicationId,0,0,0,0,0,0
inf,get_/push/yc_device,0,0,0,0,0,0
inf,get_/ping,0,0,0,0,0,0
inf,get_/oauth/yc_authorize,0,0,0,0,0,0
inf,get_/oauth/userinfo,0,0,0,0,0,0
inf,get_/oauth/token,0,0,0,0,0,0
inf,get_/oauth/jwks/keys,0,0,0,0,0,0
inf,get_/oauth/consent,0,0,0,0,0,0
inf,get_/oauth/authorize_new_subject_created,0,0,0,0,0,0
inf,get_/oauth/authorize,0,0,0,0,0,0
inf,get_/federations/federationId_new_subject_created,0,0,0,0,0,0
inf,get_/federations/federationId,0,0,0,0,0,0
inf,get_/error,0,0,0,0,0,0
100.0,put_unknown,0,0,0,0,0,0
100.0,post_unknown,0,0,0,0,0,0
100.0,post_/saml/sso/samlApplicationId,0,0,0,0,0,0
100.0,post_/oauth/userinfo,0,0,0,0,0,0
100.0,post_/oauth/token,0,0,0,0,0,0
100.0,post_/oauth/authorize,0,0,0,0,0,0
100.0,post_/oauth/attest_dpop,0,0,0,0,0,0
100.0,post_/federations/federationId_new_subject_created,0,0,0,0,0,0
100.0,post_/federations/federationId,0,0,0,0,0,0
100.0,post_/error,0,0,0,0,0,0
100.0,options_unknown,0,0,0,0,0,0
100.0,options_/oauth/userinfo,0,0,0,0,0,0
100.0,options_/oauth/token,0,0,0,0,0,0
100.0,options_/oauth/authorize,0,0,0,0,0,0
100.0,head_unknown,0,0,0,0,0,0
100.0,head_/push/yc_device,0,0,0,0,0,0
100.0,head_/oauth/authorize,0,0,0,0,0,0
100.0,get_unknown,0,0,0,0,0,0
100.0,get_/saml/sso/samlApplicationId,0,0,0,0,0,0
100.0,get_/saml/slo/samlApplicationId,0,0,0,0,0,0
100.0,get_/saml/metadata/samlApplicationId,0,0,0,0,0,0
100.0,get_/push/yc_device,0,0,0,0,0,0
100.0,get_/ping,0,0,0,0,0,0
100.0,get_/oauth/yc_authorize,0,0,0,0,0,0
100.0,get_/oauth/userinfo,0,0,0,0,0,0
100.0,get_/oauth/token,0,0,0,0,0,0
100.0,get_/oauth/jwks/keys,0,0,0,0,0,0
100.0,get_/oauth/consent,0,0,0,0,0,0
100.0,get_/oauth/authorize_new_subject_created,0,0,0,0,0,0
100.0,get_/oauth/authorize,0,0,0,0,0,0
100.0,get_/federations/federationId_new_subject_created,0,0,0,0,0,0
100.0,get_/federations/federationId,0,0,0,0,0,0
100.0,get_/error,0,0,0,0,0,0
75.0,put_unknown,0,0,0,0,0,0
75.0,post_unknown,0,0,0,0,0,0
75.0,post_/saml/sso/samlApplicationId,0,0,0,0,0,0
75.0,post_/oauth/userinfo,0,0,0,0,0,0
75.0,post_/oauth/token,0,0,0,0,0,0
75.0,post_/oauth/authorize,0,0,0,0,0,0
75.0,post_/oauth/attest_dpop,0,0,0,0,0,0
75.0,post_/federations/federationId_new_subject_created,0,0,0,0,0,0
75.0,post_/federations/federationId,0,0,0,0,0,0
75.0,post_/error,0,0,0,0,0,0
75.0,options_unknown,0,0,0,0,0,0
75.0,options_/oauth/userinfo,0,0,0,0,0,0
75.0,options_/oauth/token,0,0,0,0,0,0
75.0,options_/oauth/authorize,0,0,0,0,0,0
75.0,head_unknown,0,0,0,0,0,0
75.0,head_/push/yc_device,0,0,0,0,0,0
75.0,head_/oauth/authorize,0,0,0,0,0,0
75.0,get_unknown,0,0,0,0,0,0
75.0,get_/saml/sso/samlApplicationId,0,0,0,0,0,0
75.0,get_/saml/slo/samlApplicationId,0,0,0,0,0,0
75.0,get_/saml/metadata/samlApplicationId,0,0,0,0,0,0
75.0,get_/push/yc_device,0,0,0,0,0,0
75.0,get_/ping,0,0,0,0,0,0
75.0,get_/oauth/yc_authorize,0,0,0,0,0,0
75.0,get_/oauth/userinfo,0,0,0,0,0,0
75.0,get_/oauth/token,0,0,0,0,0,0
75.0,get_/oauth/jwks/keys,0,0,0,0,0,0
75.0,get_/oauth/consent,0,0,0,0,0,0
75.0,get_/oauth/authorize_new_subject_created,0,0,0,0,0,0
75.0,get_/oauth/authorize,0,0,0,0,0,0
75.0,get_/federations/federationId_new_subject_created,0,0,0,0,0,0
75.0,get_/federations/federationId,0,0,0,0,0,0
75.0,get_/error,0,0,0,0,0,0
